Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;HES002__Schadholzeinschlag__1000_cbm
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;;Insgesamt;610,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);411,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;504,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;1048,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;;Insgesamt;1963,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);190,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;103,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;221,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;;Insgesamt;515,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);681,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;568,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;850,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;;Insgesamt;2100,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);1791,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;419,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;2820,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;;Insgesamt;5031,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);9901,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;4692,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;9692,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;;Insgesamt;24286,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);12564,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;5783,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;13585,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;;Insgesamt;31933,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);70,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;34,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;58,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;;Insgesamt;162,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);204,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;99,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;168,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;;Insgesamt;472,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);448,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;127,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;451,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;;Insgesamt;1027,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);2422,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;988,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;1508,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;;Insgesamt;4919,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);3146,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;1249,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;2186,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;WIND-STURM;Wind/Sturm;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;;Insgesamt;6582,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);1,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;0,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;4,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;;Insgesamt;6,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);11,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;11,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;67,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;;Insgesamt;89,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);27,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;17,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;128,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;;Insgesamt;173,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);778,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;236,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;1181,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;;Insgesamt;2196,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);817,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;265,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;1382,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;;Insgesamt;2465,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);10,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;4,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;24,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;;Insgesamt;39,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);41,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;38,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;83,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;;Insgesamt;163,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);566,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;135,1
